N	S	Text	Imperative
29	М2	Я там сёдня полдня, братан, полдня я там сёдня.	
29	М1	(нрзб.) 	
29	М2	Я заебался. Я этих терпил там сегодня, блядь, я грю, я вас и выебу, и чё хочешь, я, я прям там при ментах, ёбаный в рот. Они уже там начали говорить, да, да, мы солевики. Мы готовы там, ёбана в рот, типа, блядь, оклеветали, туда-сюда. Я грю, я вас в рот выебу. И в (Пыть-Ях) приедете, ещё мои близкие вас выебут. Прям при ментах. И с ментами я конкретно базарил. Ну, грю, пацанов, ну, нельзя там замотать, грю, у них там проблемы. Кто-то работает, кто-то чё-то. Они грят, ну вот максимум, чё можем сделать, максимум, ёбана в рот, чё можем сделать, это вот так. 	
29	М1	Сто шисят первая, первая, да?	
29	М2	Сто шисят первая, первая. Они, вот как (Кислый) недавно отсудился, здесь он в (Пойково) отсудился, блядь, у этого, как он, мировой судья или как он называется.	
29	М1	Угу. Угу.	
29	М2	И всё, и ему сделали примирение сторон, блядь. И ни судимости, и ни хуя, короче, понимаешь?	
29	М1	Ну, это уже на суде, правильно? Да.	
29	М2	Ну, вот тут, в (Пойково), это будет. Сходит, блядь, ёбана, там поси-, полчаса побудет и уйдёт.	
29	М1	Всё понял, (Юр). А это, чё он там говорит? (Юра), понял, понял я. Короче, вот как-то, ну он щас вот вышел, он щас куда-то уехал. Я не знаю, а (Иса) там куда-то звонил. Не знаю я, чё здесь.	
29	М2	Кто?	
29	М1	Вот этот вышел, говорю, который вот этот (Олег), вот этот, лысый. 	
29	М2	А-а.	
29	М1	Я не знаю их, блядь. (Валера), да, какой-то? (нрзб).	
29	М2	(Валера), (Валера), (Валера).	
29	М1	А? А, на, на. Тя (Иса) там чё-то хотел.	
29	М3	(Юра), здорово!	
29	М2	У, ты тоже там, что ли? Здорово!	
29	М3	Да мне позвонили, короче, я щас им говорю, объясняю, короче, этот щас вышел, и, а-а, туда-сюда, короче. Два-три человека здесь не справляйте. Человек, который здесь смотрит, то-сё. Он уже скока, семисят процентов истребил, я грю, эта система. Вот чё щас решили, просто за грабёж, не за грабёж.  	2: не, справляйте.
